Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
928,00:00:38.705,8.359981933152666,8.65040650406504,9.863143631436314,6.56639566395664
929,00:00:38.747,8.666214995483289,9.89159891598916,9.289972899728998,6.817073170731708
930,00:00:38.789,9.58175248419151,9.997289972899729,11.13279132791328,7.615176151761518
931,00:00:38.830,9.866305329719964,12.03929539295393,10.567750677506774,6.991869918699187
932,00:00:38.872,8.909214092140923,9.482384823848239,10.402439024390244,6.842818428184282
933,00:00:38.914,8.637759710930442,9.887533875338754,9.317073170731707,6.708672086720867
934,00:00:38.956,9.098464317976514,9.14769647696477,10.75609756097561,7.39159891598916
935,00:00:38.997,10.340108401084011,12.98509485094851,11.013550135501355,7.021680216802168
936,00:00:39.039,9.178861788617887,10.516260162601625,9.959349593495935,7.060975609756097
937,00:00:39.081,10.370370370370372,12.074525745257452,10.643631436314363,8.392953929539296
938,00:00:39.122,9.116531165311654,10.624661246612465,9.753387533875339,6.971544715447155
939,00:00:39.164,9.75022583559169,12.574525745257452,9.952574525745257,6.723577235772358
940,00:00:39.206,9.07497741644083,10.131436314363144,9.643631436314363,7.4498644986449865
941,00:00:39.248,8.577687443541102,10.36720867208672,9.024390243902438,6.341463414634147
942,00:00:39.289,8.793586269196025,10.932249322493226,9.340108401084011,6.10840108401084
943,00:00:39.331,8.623757904245709,11.621951219512194,8.360433604336043,5.888888888888889
944,00:00:39.373,6.290876242095755,8.750677506775068,6.124661246612466,3.997289972899729
945,00:00:39.414,6.6386630532972,9.308943089430894,6.43360433604336,4.173441734417344
946,00:00:39.456,5.216350496838301,6.067750677506775,5.890243902439025,3.6910569105691056
947,00:00:39.498,4.676603432700993,5.926829268292683,4.804878048780488,3.2981029810298104
948,00:00:39.539,4.1228545618789525,4.318428184281843,4.8441734417344176,3.205962059620596
949,00:00:39.581,3.4530261969286364,3.9634146341463414,4.1138211382113825,2.2818428184281845
950,00:00:39.623,7.336946702800361,9.130081300813009,7.8102981029810294,5.070460704607046
951,00:00:39.665,0.9177958446251129,0.9051490514905149,0.8848238482384824,0.9634146341463414
952,00:00:39.706,0.2028003613369467,0.16531165311653118,0.16666666666666666,0.2764227642276423
953,00:00:39.748,4.913279132791327,5.132791327913279,5.97289972899729,3.6341463414634148
954,00:00:39.790,0.07317073170731707,0.044715447154471545,0.07317073170731707,0.1016260162601626
955,00:00:39.831,0.4981933152664859,1.1151761517615175,0.16395663956639567,0.21544715447154472
956,00:00:39.873,4.720867208672087,4.901084010840108,5.607046070460704,3.654471544715447
957,00:00:39.915,0.19060523938572718,0.3008130081300813,0.11382113821138211,0.15718157181571815
958,00:00:39.957,0.4471544715447154,0.551490514905149,0.43089430894308944,0.35907859078590787
959,00:00:39.998,3.5397470641373077,3.665311653116531,3.9634146341463414,2.9905149051490514
960,00:00:40.040,0.512646793134598,0.5975609756097561,0.540650406504065,0.3997289972899729
961,00:00:40.082,0.37985546522131886,0.8238482384823849,0.09620596205962059,0.21951219512195122
962,00:00:40.123,0.20234869015356818,0.09349593495934959,0.2859078590785908,0.22764227642276422
963,00:00:40.165,0.3464317976513098,0.7100271002710027,0.11788617886178862,0.21138211382113822
964,00:00:40.207,0.35953026196928634,0.4159891598915989,0.35772357723577236,0.3048780487804878
965,00:00:40.249,0.20505871725383917,0.3428184281842818,0.1111111111111111,0.16124661246612465
966,00:00:40.290,0.3428184281842818,0.55420054200542,0.23306233062330622,0.24119241192411925
967,00:00:40.332,0.13730803974706415,0.2899728997289973,0.051490514905149054,0.07046070460704607
968,00:00:40.374,0.29855465221318883,0.2926829268292683,0.2845528455284553,0.31842818428184283
969,00:00:40.415,0.22944896115627825,0.5203252032520326,0.06775067750677506,0.1002710027100271
970,00:00:40.457,0.08175248419150859,0.06504065040650407,0.07452574525745258,0.10569105691056911
971,00:00:40.499,0.15763324299909667,0.2940379403794038,0.08265582655826559,0.09620596205962059
972,00:00:40.540,0.15627822944896116,0.2845528455284553,0.07181571815718157,0.11246612466124661
973,00:00:40.582,0.16124661246612468,0.2967479674796748,0.07452574525745258,0.11246612466124661
974,00:00:40.624,0.03929539295392954,0.02981029810298103,0.04200542005420054,0.04607046070460705
975,00:00:40.666,4.158988256549232,3.8875338753387534,5.20189701897019,3.3875338753387534
976,00:00:40.707,0.03839205058717254,0.014905149051490514,0.025745257452574527,0.07452574525745258
977,00:00:40.749,0.03477868112014453,0.008130081300813009,0.028455284552845527,0.06775067750677506
978,00:00:40.791,3.8974706413730806,3.734417344173442,5.13550135501355,2.8224932249322494
979,00:00:40.832,0.010388437217705512,0.01084010840108401,0.008130081300813009,0.012195121951219513
980,00:00:40.874,0.03568202348690153,0.05555555555555555,0.02032520325203252,0.03116531165311653
981,00:00:40.916,3.4245709123757906,3.6260162601626016,3.703252032520325,2.9444444444444446
982,00:00:40.958,0.09033423667570008,0.24254742547425473,0.012195121951219513,0.016260162601626018
983,00:00:40.999,0.004516711833785005,0.0040650406504065045,0.005420054200542005,0.0040650406504065045
984,00:00:41.041,0.02032520325203252,0.014905149051490514,0.02168021680216802,0.024390243902439025
985,00:00:41.083,0.017615176151761516,0.009485094850948509,0.023035230352303523,0.02032520325203252
986,00:00:41.124,0.08130081300813008,0.23848238482384823,0.005420054200542005,0.0
987,00:00:41.166,3.7628726287262872,4.303523035230352,3.899728997289973,3.0853658536585367
988,00:00:41.208,0.01942186088527552,0.01084010840108401,0.025745257452574527,0.02168021680216802
989,00:00:41.250,4.091689250225836,3.592140921409214,4.997289972899729,3.6856368563685638
990,00:00:41.291,0.01671183378500452,0.008130081300813009,0.024390243902439025,0.017615176151761516
991,00:00:41.333,5.077687443541103,5.978319783197832,5.453929539295393,3.8008130081300813
992,00:00:41.375,0.016260162601626018,0.008130081300813009,0.023035230352303523,0.017615176151761516
993,00:00:41.416,6.4579945799458,8.136856368563686,6.464769647696477,4.772357723577236
994,00:00:41.458,0.028906955736224028,0.0013550135501355014,0.05420054200542006,0.03116531165311653
995,00:00:41.500,4.260162601626017,4.426829268292683,4.993224932249323,3.3604336043360434
996,00:00:41.541,0.023035230352303523,0.008130081300813009,0.03387533875338753,0.02710027100271003
997,00:00:41.583,4.721318879855465,4.616531165311653,5.60840108401084,3.9390243902439024
998,00:00:41.625,0.009936766034327011,0.012195121951219513,0.0027100271002710027,0.014905149051490514
999,00:00:41.667,0.01761517615176152,0.017615176151761516,0.006775067750677507,0.028455284552845527
1000,00:00:41.708,0.3021680216802168,0.7208672086720868,0.07317073170731707,0.11246612466124661
1001,00:00:41.750,54.950767841011746,101.27913279132791,33.53523035230352,30.037940379403793
1002,00:00:41.792,0.03026196928635953,0.016260162601626018,0.04200542005420054,0.032520325203252036
1003,00:00:41.833,4.329268292682927,4.7439024390243905,5.353658536585366,2.8902439024390243
1004,00:00:41.875,0.07452574525745258,0.06639566395663957,0.06233062330623306,0.0948509485094851
1005,00:00:41.917,7.387533875338754,3.83739837398374,11.5,6.82520325203252
1006,00:00:41.959,0.4268292682926829,0.9159891598915989,0.14905149051490515,0.21544715447154472
1007,00:00:42.000,10.55691056910569,5.162601626016261,15.548780487804878,10.959349593495935
1008,00:00:42.042,0.07046070460704607,0.07046070460704607,0.05962059620596206,0.08130081300813008
1009,00:00:42.084,14.35591689250226,6.149051490514905,22.621951219512194,14.296747967479675
1010,00:00:42.125,0.2651309846431798,0.5718157181571816,0.08943089430894309,0.13414634146341464
1011,00:00:42.167,16.45212285456188,11.060975609756097,24.321138211382113,13.974254742547425
1012,00:00:42.209,0.04516711833785005,0.04742547425474255,0.037940379403794036,0.05013550135501355
1013,00:00:42.251,14.3739837398374,14.348238482384824,18.963414634146343,9.81029810298103
1014,00:00:42.292,0.08130081300813008,0.07588075880758807,0.08401084010840108,0.08401084010840108
1015,00:00:42.334,15.194670280036135,12.444444444444445,19.163956639566397,13.975609756097562
1016,00:00:42.376,0.6309846431797651,1.4132791327913279,0.21138211382113822,0.2682926829268293
1017,00:00:42.417,10.027551942186088,9.710027100271002,11.33468834688347,9.037940379403794
1018,00:00:42.459,0.23035230352303523,0.55420054200542,0.04607046070460705,0.09078590785907859
1019,00:00:42.501,9.480126467931346,12.510840108401084,9.200542005420054,6.7289972899729
1020,00:00:42.542,0.4087624209575429,0.8658536585365854,0.13008130081300814,0.23035230352303523
1021,00:00:42.584,11.468834688346883,12.730352303523036,12.307588075880759,9.368563685636856
1022,00:00:42.626,0.3468834688346883,0.8536585365853658,0.06504065040650407,0.12195121951219512
1023,00:00:42.668,8.502258355916894,8.199186991869919,9.459349593495935,7.848238482384824
1024,00:00:42.709,1.2127371273712737,2.7669376693766936,0.3238482384823848,0.5474254742547425
1025,00:00:42.751,9.492773261065944,9.619241192411923,10.302168021680217,8.55691056910569
1026,00:00:42.793,0.11562782294489611,0.1016260162601626,0.08807588075880758,0.15718157181571815
1027,00:00:42.834,9.106594399277327,9.276422764227643,10.342818428184282,7.700542005420054
1028,00:00:42.876,0.25248419150858176,0.5420054200542005,0.08943089430894309,0.12601626016260162
1029,00:00:42.918,14.003613369467027,11.161246612466124,18.134146341463413,12.715447154471544
1030,00:00:42.960,0.3486901535682023,0.8319783197831978,0.07452574525745258,0.13956639566395665
1031,00:00:43.001,6.552393857271906,6.323848238482385,7.684281842818428,5.649051490514905
1032,00:00:43.043,0.14408310749774164,0.2967479674796748,0.056910569105691054,0.07859078590785908
1033,00:00:43.085,7.179313459801264,8.1869918699187,5.497289972899729,7.853658536585366
1034,00:00:43.126,0.3536585365853659,0.6327913279132791,0.15040650406504066,0.2777777777777778
1035,00:00:43.168,13.577687443541102,15.508130081300813,11.825203252032521,13.399728997289973
1036,00:00:43.210,0.15221318879855464,0.3035230352303523,0.058265582655826556,0.0948509485094851
1037,00:00:43.252,13.740289069557363,13.75609756097561,14.384823848238483,13.079945799457995
1038,00:00:43.293,0.13730803974706415,0.3008130081300813,0.052845528455284556,0.058265582655826556
1039,00:00:43.335,11.63775971093044,12.822493224932249,12.417344173441734,9.673441734417343
1040,00:00:43.377,0.11969286359530262,0.13143631436314362,0.0975609756097561,0.13008130081300814
1041,00:00:43.418,12.405149051490516,14.178861788617887,11.434959349593496,11.601626016260163
1042,00:00:43.460,0.14769647696476965,0.2940379403794038,0.06775067750677506,0.08130081300813008
1043,00:00:43.502,10.78003613369467,12.13550135501355,10.910569105691057,9.294037940379404
1044,00:00:43.543,0.08581752484191507,0.07046070460704607,0.06639566395663957,0.12059620596205962
1045,00:00:43.585,8.988708220415537,9.372628726287262,8.654471544715447,8.939024390243903
1046,00:00:43.627,0.24525745257452572,0.5501355013550135,0.06910569105691057,0.11653116531165311
1047,00:00:43.669,12.23803071364047,12.098915989159892,13.754742547425474,10.860433604336043
1048,00:00:43.710,0.042908762420957536,0.03116531165311653,0.04065040650406504,0.056910569105691054
1049,00:00:43.752,11.823848238482384,9.120596205962059,15.168021680216802,11.182926829268293
1050,00:00:43.794,0.13324299909665763,0.2872628726287263,0.04065040650406504,0.07181571815718157
1051,00:00:43.835,13.83739837398374,11.982384823848239,16.87669376693767,12.653116531165312
1052,00:00:43.877,0.04742547425474255,0.044715447154471545,0.03116531165311653,0.06639566395663957
1053,00:00:43.919,8.961607949412828,10.55691056910569,8.363143631436314,7.964769647696477
1054,00:00:43.961,0.12059620596205962,0.2601626016260163,0.04336043360433604,0.058265582655826556
1055,00:00:44.002,14.321589882565492,15.880758807588077,16.796747967479675,10.287262872628727
1056,00:00:44.044,0.06187895212285457,0.04200542005420054,0.04742547425474255,0.09620596205962059
1057,00:00:44.086,11.752032520325203,12.575880758807589,11.640921409214092,11.03929539295393
1058,00:00:44.127,0.12782294489611562,0.2669376693766938,0.02710027100271003,0.08943089430894309
1059,00:00:44.169,9.920054200542005,9.218157181571815,11.723577235772357,8.818428184281842
1060,00:00:44.211,0.057362240289069555,0.04878048780487805,0.051490514905149054,0.07181571815718157
1061,00:00:44.253,10.588527551942185,11.493224932249323,12.149051490514905,8.12330623306233
1062,00:00:44.294,0.05103884372177055,0.04200542005420054,0.032520325203252036,0.07859078590785908
1063,00:00:44.336,6.6869918699187,8.495934959349594,5.326558265582656,6.238482384823849
1064,00:00:44.378,0.15040650406504066,0.31029810298102983,0.056910569105691054,0.08401084010840108
1065,00:00:44.419,4.3983739837398375,6.739837398373984,2.644986449864499,3.81029810298103
1066,00:00:44.461,0.01174345076784101,0.006775067750677507,0.009485094850948509,0.018970189701897018
1067,00:00:44.503,0.01987353206865402,0.005420054200542005,0.025745257452574527,0.028455284552845527
1068,00:00:44.544,0.0076784101174345075,0.0027100271002710027,0.008130081300813009,0.012195121951219513
1069,00:00:44.586,47.496386630532974,44.540650406504064,55.386178861788615,42.56233062330623
1070,00:00:44.628,2.0275519421860886,1.8766937669376693,1.8523035230352303,2.3536585365853657
1071,00:00:44.670,1.7289972899728998,1.5867208672086721,1.6531165311653115,1.9471544715447155
1072,00:00:44.711,1.7791327913279134,2.035230352303523,1.7777777777777777,1.524390243902439
1073,00:00:44.753,1.2678410117434507,0.7249322493224932,1.7953929539295392,1.2831978319783197
1074,00:00:44.795,4.709123757904245,5.280487804878049,5.661246612466124,3.1856368563685638
1075,00:00:44.836,2.1233062330623302,2.3604336043360434,2.0934959349593494,1.915989159891599
1076,00:00:44.878,2.000903342366757,2.0067750677506777,1.9647696476964769,2.0311653116531163
1077,00:00:44.920,2.2773261065943995,3.138211382113821,2.0582655826558267,1.6355013550135502
1078,00:00:44.962,6.8166214995483285,8.212737127371273,6.705962059620596,5.531165311653116
1079,00:00:45.003,1.3929539295392954,1.8983739837398375,1.3170731707317074,0.9634146341463414
1080,00:00:45.045,1.3843721770551038,1.7520325203252032,1.2737127371273713,1.127371273712737
1081,00:00:45.087,1.6151761517615177,1.7005420054200542,1.3712737127371273,1.7737127371273713
1082,00:00:45.128,5.990063233965674,6.929539295392954,6.951219512195122,4.0894308943089435
1083,00:00:45.170,1.4358626919602528,1.4878048780487805,1.5447154471544715,1.2750677506775068
1084,00:00:45.212,1.2506775067750677,0.9471544715447154,1.4227642276422765,1.3821138211382114
1085,00:00:45.254,5.151761517615176,6.199186991869919,5.892953929539296,3.3631436314363143
1086,00:00:45.295,1.0731707317073171,0.9173441734417345,1.3184281842818428,0.983739837398374
1087,00:00:45.337,1.2506775067750677,1.1829268292682926,1.3902439024390243,1.1788617886178863
1088,00:00:45.379,4.766485998193315,5.016260162601626,5.302168021680217,3.9810298102981028
1089,00:00:45.420,1.6178861788617886,1.7018970189701896,1.6422764227642277,1.5094850948509486
1090,00:00:45.462,1.3807588075880757,1.532520325203252,1.2574525745257452,1.3523035230352303
1091,00:00:45.504,4.585817524841915,4.452574525745257,4.8983739837398375,4.40650406504065
1092,00:00:45.545,1.6242095754290877,1.8387533875338753,1.5989159891598916,1.434959349593496
1093,00:00:45.587,1.7931345980126467,2.502710027100271,1.6964769647696476,1.1802168021680217
1094,00:00:45.629,3.7113821138211383,3.894308943089431,4.03929539295393,3.200542005420054
1095,00:00:45.671,1.3568202348690155,1.6910569105691058,1.2506775067750677,1.1287262872628727
1096,00:00:45.712,1.3152664859981933,1.4607046070460705,1.3333333333333333,1.151761517615176
1097,00:00:45.754,2.703252032520325,2.5257452574525745,2.9688346883468837,2.6151761517615175
